hotel,is_canceled,lead_time,arrival_date_month,arrival_date_day_of_month,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,city,temperature_2m_mean,rain_sum,people,same_room,total_stays
City Hotel - Bhopal,0,104,November,12,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,120.8,0,3,Bhopal,23.922915,0.0,2.0,Yes,9
City Hotel - Chandigarh,0,158,September,30,HB,PRT,Direct,Direct,0,0,0,1,No Deposit,14.0,0,Transient,294.35,1,0,Chandigarh,27.568754,0.0,5.0,Yes,4
City Hotel - Indore,0,177,January,15,BB,FRA,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,0,Transient,93.38,0,1,Indore,17.697914,0.0,2.0,Yes,7
City Hotel - Chandigarh,0,40,June,8,HB,PRT,Offline TA/TO,TA/TO,0,0,0,2,No Deposit,39.0,0,Transient-Party,95.0,0,0,Chandigarh,32.65833,0.0,1.0,Yes,1
City Hotel - Delhi,0,40,February,19,HB,PRT,Offline TA/TO,TA/TO,0,0,0,1,No Deposit,39.0,0,Transient-Party,95.0,0,0,Delhi,20.602083,0.0,1.0,Yes,1
City Hotel - Pune,0,1,November,27,BB,ITA,Corporate,Corporate,0,0,0,0,No Deposit,0.0,0,Transient,84.0,0,0,Pune,20.93958,0.0,1.0,Yes,1
City Hotel - Delhi,0,40,March,27,HB,PRT,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,39.0,0,Transient-Party,125.0,0,1,Delhi,28.785418,0.0,2.0,Yes,1
City Hotel - Indore,0,40,May,23,HB,PRT,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,39.0,0,Transient-Party,125.0,0,1,Indore,37.372917,0.0,2.0,No,1
City Hotel - Pune,0,153,October,27,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,108.45,0,1,Pune,24.177084,0.0,2.0,Yes,4
City Hotel - Indore,0,40,May,2,HB,PRT,Offline TA/TO,TA/TO,0,0,0,2,No Deposit,39.0,0,Transient-Party,125.0,0,1,Indore,29.595833,0.0,2.0,Yes,1
City Hotel - Kolkata,0,40,March,29,HB,PRT,Offline TA/TO,TA/TO,0,0,0,2,No Deposit,39.0,0,Transient-Party,95.0,0,0,Kolkata,28.912498,0.8,1.0,Yes,1
City Hotel - Pune,0,8,February,25,BB,PRT,Corporate,Corporate,0,0,0,0,No Deposit,0.0,0,Transient,65.0,0,1,Pune,24.574999,0.0,1.0,Yes,1
City Hotel - Mumbai,0,1,September,4,BB,PRT,Corporate,Corporate,0,0,0,0,No Deposit,0.0,0,Transient,84.0,0,0,Mumbai,26.279165,18.400002,1.0,Yes,1
City Hotel - Hyderabad,0,40,September,20,HB,PRT,Offline TA/TO,TA/TO,0,0,0,1,No Deposit,39.0,0,Transient-Party,95.0,0,0,Hyderabad,26.029165,3.5,1.0,Yes,1
City Hotel - Delhi,0,144,April,14,BB,CHE,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,81.08,0,1,Delhi,27.316666,0.5,2.0,Yes,2
City Hotel - Lucknow,0,0,January,10,BB,PRT,Corporate,Corporate,0,0,0,0,No Deposit,0.0,0,Transient,84.0,0,0,Lucknow,12.700002,0.0,1.0,Yes,2
City Hotel - Delhi,0,144,January,7,BB,CHE,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,81.08,0,0,Delhi,10.7541685,0.0,2.0,Yes,2
City Hotel - Delhi,0,40,July,7,HB,PRT,Offline TA/TO,TA/TO,0,0,0,1,No Deposit,39.0,0,Transient-Party,180.0,0,0,Delhi,28.554167,0.1,3.0,No,1
City Hotel - Goa,0,67,November,19,HB,PRT,Offline TA/TO,TA/TO,0,0,0,1,No Deposit,39.0,27,Transient-Party,95.0,0,0,Goa,27.53333,0.0,1.0,Yes,1
City Hotel - Goa,0,83,August,28,BB,ESP,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,22.0,0,Transient,96.9,0,1,Goa,24.702082,29.4,3.0,No,3
City Hotel - Bhopal,0,47,September,23,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,168.3,0,0,Bhopal,26.170835,9.5,2.0,Yes,3
City Hotel - Delhi,0,76,November,6,SC,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,10.0,0,Transient,94.0,0,0,Delhi,23.854166,0.0,1.0,Yes,3
City Hotel - Goa,0,22,June,11,BB,ISR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,196.0,1,2,Goa,25.743752,20.700003,3.0,Yes,3
City Hotel - Chennai,0,63,October,5,BB,ROU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,121.5,0,2,Chennai,28.91667,0.1,3.0,No,3
City Hotel - Bangalore,0,167,December,29,BB,GBR,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,22.0,0,Transient-Party,72.25,0,1,Bangalore,21.38125,0.0,2.0,Yes,2
City Hotel - Delhi,0,173,September,3,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,130.55,1,2,Delhi,27.058334,17.8,3.0,Yes,4
City Hotel - Hyderabad,0,169,November,17,BB,BEL,Direct,Direct,0,0,0,0,No Deposit,0.0,0,Transient,128.4,0,2,Hyderabad,24.354166,0.0,3.0,Yes,3
City Hotel - Indore,0,74,November,16,BB,PRT,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,52.0,0,Transient,68.0,0,0,Indore,24.108335,0.0,1.0,Yes,4
City Hotel - Mumbai,0,74,December,17,BB,PRT,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,52.0,0,Transient,81.25,0,0,Mumbai,23.995832,0.0,2.0,Yes,4
City Hotel - Goa,0,169,May,6,BB,BEL,Direct,Direct,0,0,0,0,No Deposit,0.0,0,Transient,94.5,0,1,Goa,30.785418,0.0,2.0,Yes,3
City Hotel - Chandigarh,0,172,April,25,BB,BEL,Direct,Direct,0,0,0,0,No Deposit,14.0,0,Transient,222.35,1,0,Chandigarh,29.356253,0.0,4.0,Yes,4
City Hotel - Indore,0,69,August,18,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,137.7,0,0,Indore,26.566666,0.8000001,3.0,No,2
City Hotel - Indore,0,169,April,24,BB,PRT,Direct,Direct,0,0,0,0,No Deposit,0.0,0,Transient,94.5,0,1,Indore,31.447914,0.0,2.0,Yes,3
City Hotel - Bhopal,0,153,January,11,BB,CHE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,99.45,0,1,Bhopal,17.6625,0.1,2.0,Yes,4
City Hotel - Lucknow,0,68,January,20,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,137.7,0,2,Lucknow,10.202083,0.0,3.0,Yes,4
City Hotel - Bangalore,0,169,August,25,BB,BEL,Direct,Direct,0,0,0,0,No Deposit,0.0,0,Transient,152.4,0,2,Bangalore,22.614584,1.0,3.0,Yes,3
City Hotel - Pune,0,167,December,11,BB,GBR,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,22.0,0,Transient-Party,72.25,0,1,Pune,22.822916,0.0,2.0,Yes,2
City Hotel - Hyderabad,0,39,February,4,BB,ROU,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,118.0,0,Transient,85.0,0,0,Hyderabad,25.385416,0.0,2.0,Yes,4
City Hotel - Kochi,0,125,April,9,BB,ITA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,99.45,0,1,Kochi,28.810417,1.7,2.0,Yes,4
City Hotel - Ahmedabad,0,154,February,2,BB,PRT,Direct,Direct,0,0,0,0,No Deposit,14.0,0,Transient,109.53,0,2,Ahmedabad,22.516665,0.0,2.0,Yes,7
City Hotel - Kochi,0,68,September,6,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,121.5,0,2,Kochi,26.306253,3.1,3.0,Yes,3
City Hotel - Kochi,0,171,December,11,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient-Party,106.13,0,1,Kochi,27.266665,0.0,2.0,Yes,7
City Hotel - Lucknow,0,171,June,15,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient-Party,106.13,0,1,Lucknow,38.139584,0.0,2.0,Yes,7
City Hotel - Lucknow,0,118,December,20,BB,AUT,Direct,Direct,0,0,0,0,No Deposit,14.0,0,Transient,165.9,0,1,Lucknow,17.091667,0.0,4.0,Yes,3
City Hotel - Kolkata,0,171,March,23,BB,FRA,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,0,Transient,110.5,0,2,Kolkata,26.0,3.8000002,3.0,Yes,12
City Hotel - Chennai,0,121,May,26,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,132.18,0,2,Chennai,33.527084,0.6,3.0,Yes,8
City Hotel - Indore,0,98,August,17,BB,NLD,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,137.7,0,2,Indore,25.856249,0.0,3.0,Yes,3
City Hotel - Hyderabad,0,37,November,20,BB,PRT,Direct,Direct,0,0,0,0,No Deposit,14.0,0,Transient,188.95,0,1,Hyderabad,23.195833,0.0,4.0,No,1
City Hotel - Jaipur,0,100,October,3,BB,PRT,Direct,Direct,0,0,0,0,No Deposit,14.0,0,Transient,110.5,0,0,Jaipur,28.479166,0.0,2.0,Yes,5
City Hotel - Bangalore,0,2,May,13,BB,PRT,Corporate,Corporate,0,0,0,0,No Deposit,0.0,0,Transient-Party,85.0,0,1,Bangalore,26.281248,0.90000004,3.0,Yes,2
City Hotel - Hyderabad,0,4,November,3,BB,PRT,Corporate,Corporate,1,0,1,0,No Deposit,0.0,0,Transient,65.0,0,1,Hyderabad,24.325003,0.4,1.0,Yes,3
City Hotel - Lucknow,0,7,December,21,BB,PRT,Corporate,Corporate,1,0,2,1,No Deposit,40.0,0,Transient-Party,65.0,0,1,Lucknow,17.02292,0.0,1.0,Yes,7
City Hotel - Kochi,0,92,April,23,BB,SWE,Online TA,TA/TO,0,0,0,0,No Deposit,8.0,0,Transient,148.7,0,2,Kochi,29.458338,1.6,3.0,Yes,9
City Hotel - Chandigarh,0,85,August,27,BB,GRC,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,99.9,0,1,Chandigarh,29.045837,1.6000001,1.0,Yes,2
City Hotel - Pune,0,8,July,25,BB,PRT,Corporate,Corporate,0,0,0,0,No Deposit,0.0,0,Transient,75.0,0,0,Pune,22.708334,50.4,2.0,No,1
City Hotel - Goa,0,22,February,29,BB,PRT,Corporate,Corporate,1,0,1,0,No Deposit,0.0,0,Transient,67.0,1,0,Goa,28.706251,0.0,1.0,Yes,1
City Hotel - Bangalore,0,14,May,7,BB,PRT,Corporate,Corporate,1,0,2,0,No Deposit,0.0,0,Transient,65.0,0,0,Bangalore,28.68958,6.2,1.0,Yes,1
City Hotel - Delhi,0,39,August,5,BB,PRT,Corporate,Corporate,1,0,3,1,No Deposit,0.0,0,Transient,75.0,0,0,Delhi,29.04167,0.8000001,2.0,Yes,1
City Hotel - Jaipur,0,1,June,5,BB,PRT,Corporate,Corporate,1,0,4,0,No Deposit,0.0,0,Transient,65.0,0,0,Jaipur,36.275,0.0,1.0,Yes,1
City Hotel - Delhi,0,68,February,14,BB,CN,Direct,Direct,0,0,0,0,No Deposit,14.0,0,Transient,89.25,0,1,Delhi,15.764584,0.0,2.0,Yes,4
City Hotel - Chennai,0,13,November,28,BB,PRT,Corporate,Corporate,0,0,0,2,No Deposit,40.0,0,Transient,75.0,0,0,Chennai,24.960417,24.7,2.0,Yes,1
City Hotel - Bangalore,0,13,April,21,BB,PRT,Corporate,Corporate,1,0,1,0,No Deposit,0.0,0,Transient,67.0,1,0,Bangalore,30.283339,0.0,1.0,Yes,3
City Hotel - Lucknow,0,0,April,24,BB,PRT,Corporate,Corporate,1,0,2,0,No Deposit,0.0,0,Transient,65.0,0,0,Lucknow,32.422913,0.0,1.0,No,1
City Hotel - Bhopal,0,0,October,5,BB,PRT,Corporate,Corporate,1,0,3,0,No Deposit,0.0,0,Transient,65.0,0,0,Bhopal,25.47917,0.0,1.0,No,1
City Hotel - Hyderabad,0,0,December,21,BB,PRT,Corporate,Corporate,1,0,3,0,No Deposit,0.0,0,Transient,75.0,0,0,Hyderabad,24.524996,0.0,2.0,No,1
City Hotel - Goa,0,4,November,10,BB,PRT,Corporate,Corporate,1,0,5,1,No Deposit,0.0,0,Transient,65.0,0,0,Goa,26.966665,0.0,1.0,Yes,2
City Hotel - Lucknow,0,5,June,13,BB,PRT,Corporate,Corporate,1,0,6,0,No Deposit,0.0,0,Transient,67.0,0,0,Lucknow,38.8125,0.0,1.0,No,1
City Hotel - Chennai,0,40,August,4,HB,PRT,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,39.0,0,Transient-Party,125.0,0,1,Chennai,29.793747,0.1,2.0,Yes,1
City Hotel - Chennai,0,22,September,13,SC,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,0.0,0,1,Chennai,30.481249,0.1,2.0,No,0
City Hotel - Ahmedabad,0,0,August,8,BB,PRT,Corporate,Corporate,1,0,0,0,No Deposit,0.0,0,Transient,79.0,0,0,Ahmedabad,27.347916,3.3,1.0,Yes,1
City Hotel - Indore,0,153,June,25,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,137.7,0,0,Indore,27.010414,12.099999,3.0,Yes,2
City Hotel - Kolkata,0,62,October,6,BB,DNK,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,121.5,0,1,Kolkata,26.606247,7.6,3.0,No,2
City Hotel - Ahmedabad,0,175,October,12,HB,FRA,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,0,Transient-Party,123.25,0,1,Ahmedabad,26.8125,8.3,2.0,Yes,4
City Hotel - Delhi,0,28,June,2,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,169.0,0,1,Delhi,36.181255,0.0,3.0,No,1
City Hotel - Lucknow,0,23,January,14,SC,CHE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,139.0,0,1,Lucknow,11.454165,0.0,2.0,Yes,1
City Hotel - Indore,0,25,September,9,BB,AUT,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,138.0,0,Transient,85.0,0,0,Indore,24.835417,11.000002,2.0,Yes,5
City Hotel - Ahmedabad,0,89,September,2,BB,GBR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,137.7,0,2,Ahmedabad,27.214582,39.300003,3.0,Yes,3
City Hotel - Hyderabad,0,11,January,9,BB,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,110.46,0,1,Hyderabad,22.254171,0.0,2.0,Yes,4
City Hotel - Goa,0,7,December,4,BB,AGO,Complementary,Direct,0,0,0,0,No Deposit,0.0,0,Transient,0.0,0,1,Goa,27.037498,1.6,1.0,Yes,9
City Hotel - Mumbai,0,46,October,24,BB,AUT,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,152.1,0,2,Mumbai,27.864586,0.0,3.0,No,1
City Hotel - Lucknow,0,96,August,19,BB,BRA,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,188.16,0,2,Lucknow,27.889578,18.4,4.0,Yes,5
City Hotel - Kolkata,0,72,April,8,BB,BRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,97.54,0,0,Kolkata,26.531248,0.1,2.0,Yes,1
City Hotel - Ahmedabad,0,115,January,17,BB,PRT,Direct,Direct,0,0,0,0,No Deposit,0.0,0,Transient,94.5,0,1,Ahmedabad,19.416666,0.0,2.0,Yes,2
City Hotel - Hyderabad,0,65,August,4,BB,GBR,Direct,Direct,0,0,0,0,No Deposit,14.0,0,Transient,94.5,0,1,Hyderabad,25.300001,5.4999995,2.0,Yes,4
City Hotel - Lucknow,0,61,July,29,BB,PRT,Corporate,Corporate,0,0,0,1,No Deposit,0.0,0,Transient,40.0,0,1,Lucknow,31.531244,1.6,1.0,Yes,4
City Hotel - Ahmedabad,0,8,November,27,BB,PRT,Corporate,Corporate,1,0,1,0,No Deposit,0.0,0,Transient,40.0,0,1,Ahmedabad,25.24375,0.0,1.0,No,1
City Hotel - Delhi,0,173,August,23,HB,FRA,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,28.0,0,Transient-Party,365.0,0,1,Delhi,27.425005,1.2,3.0,No,3
City Hotel - Lucknow,0,173,November,20,HB,FRA,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,28.0,0,Transient-Party,300.0,0,0,Lucknow,19.749998,0.0,2.0,Yes,3
City Hotel - Pune,0,139,July,23,BB,AUT,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,77.03,0,1,Pune,23.220833,25.6,2.0,Yes,3
City Hotel - Lucknow,0,139,January,24,BB,AUT,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,77.03,0,1,Lucknow,10.704166,0.0,2.0,Yes,3
City Hotel - Lucknow,0,126,September,11,BB,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,77.03,0,1,Lucknow,27.564583,34.600002,2.0,Yes,3
City Hotel - Bangalore,0,0,September,7,BB,PRT,Direct,Direct,0,0,0,0,No Deposit,0.0,0,Transient,159.0,0,0,Bangalore,22.572916,11.9,1.0,Yes,1
City Hotel - Jaipur,0,111,January,4,HB,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,189.0,0,1,Jaipur,11.0,0.0,3.0,No,5
City Hotel - Delhi,0,0,October,11,BB,PRT,Direct,Direct,0,0,0,0,No Deposit,0.0,0,Transient,159.0,0,0,Delhi,24.945831,0.0,2.0,Yes,1
City Hotel - Mumbai,0,111,March,11,HB,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,139.5,0,1,Mumbai,27.574999,0.0,2.0,Yes,5
City Hotel - Bangalore,0,3,June,20,BB,ESP,Direct,Direct,0,0,0,0,No Deposit,14.0,0,Transient,205.33,0,2,Bangalore,23.397919,0.6,4.0,Yes,3
City Hotel - Ahmedabad,0,86,October,3,BB,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,137.7,0,0,Ahmedabad,28.402082,0.0,3.0,Yes,2
City Hotel - Pune,0,37,December,4,BB,ESP,Direct,Direct,0,0,0,0,No Deposit,0.0,0,Transient,146.7,0,2,Pune,25.322916,0.90000004,2.0,No,3
City Hotel - Bangalore,0,110,March,6,BB,POL,Online TA,TA/TO,0,0,0,2,No Deposit,9.0,0,Transient,105.3,0,1,Bangalore,27.129168,0.0,2.0,Yes,3
City Hotel - Kolkata,0,62,July,9,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,118.8,1,1,Kolkata,29.40625,5.3999996,2.0,No,4
City Hotel - Lucknow,0,126,April,14,BB,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,77.03,0,1,Lucknow,30.520834,0.0,2.0,Yes,3
City Hotel - Indore,0,126,January,30,BB,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,100.73,0,1,Indore,19.014582,0.0,3.0,No,3
City Hotel - Bhopal,0,11,September,12,BB,BRA,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,129.75,0,1,Bhopal,24.879168,3.3000002,3.0,Yes,3
City Hotel - Chandigarh,0,30,October,25,SC,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,125.1,0,1,Chandigarh,23.670835,0.0,2.0,Yes,1
City Hotel - Kochi,0,195,September,9,BB,NOR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,90.95,0,1,Kochi,25.354166,20.199999,2.0,Yes,7
City Hotel - Jaipur,0,91,July,25,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,105.3,0,1,Jaipur,27.893747,21.900003,2.0,Yes,5
City Hotel - Bangalore,0,152,January,21,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,8.0,0,Transient,132.13,0,4,Bangalore,22.9375,0.0,3.0,Yes,7
City Hotel - Hyderabad,0,83,December,9,BB,ESP,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,83.0,0,Transient,117.1,1,0,Hyderabad,24.060417,1.4000001,3.0,Yes,3
City Hotel - Bhopal,0,188,August,29,BB,AUT,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,90.9,0,1,Bhopal,25.535416,3.1999998,1.0,Yes,3
City Hotel - Bangalore,0,152,April,30,BB,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,8.0,0,Transient,114.63,0,2,Bangalore,30.831251,0.0,2.0,Yes,7
City Hotel - Goa,0,162,October,13,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,118.8,0,1,Goa,26.329168,10.499999,2.0,Yes,1
City Hotel - Mumbai,0,56,September,8,SC,NLD,Online TA,TA/TO,0,0,0,0,No Deposit,8.0,0,Transient,125.1,0,1,Mumbai,26.543753,3.2999995,2.0,Yes,1
City Hotel - Bangalore,0,0,October,18,BB,AUS,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,161.0,0,0,Bangalore,22.152084,8.400001,2.0,Yes,3
City Hotel - Chennai,0,56,August,28,SC,NLD,Online TA,TA/TO,0,0,0,0,No Deposit,8.0,0,Transient,125.1,0,1,Chennai,26.814585,9.4,2.0,Yes,1
City Hotel - Hyderabad,0,68,February,15,BB,FRA,Direct,Direct,0,0,0,0,No Deposit,0.0,0,Transient-Party,111.25,1,0,Hyderabad,24.7875,0.0,3.0,No,2
City Hotel - Lucknow,0,183,July,27,BB,AUT,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,137.7,1,1,Lucknow,30.972918,3.6,3.0,Yes,2
City Hotel - Ahmedabad,0,126,January,7,BB,POL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,130.05,0,2,Ahmedabad,20.587502,0.0,3.0,Yes,5
City Hotel - Bangalore,0,1,July,1,BB,PRT,Corporate,Corporate,0,0,0,2,No Deposit,0.0,0,Transient,79.5,0,0,Bangalore,22.864584,9.0,2.0,Yes,2
City Hotel - Goa,0,59,January,31,SC,NLD,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,94.5,0,1,Goa,24.724997,0.0,2.0,Yes,4
City Hotel - Chandigarh,0,190,March,25,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,99.95,1,1,Chandigarh,24.366669,0.0,2.0,Yes,4
City Hotel - Kolkata,0,138,November,18,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,121.5,0,1,Kolkata,22.900002,0.0,3.0,No,3
City Hotel - Goa,0,132,October,21,BB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,100.87,0,1,Goa,25.725004,7.2000003,2.0,Yes,6
City Hotel - Kochi,0,80,August,28,BB,NLD,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,121.0,0,Transient,72.25,0,0,Kochi,25.562494,5.3,2.0,Yes,4
City Hotel - Jaipur,0,148,February,12,BB,DEU,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,22.0,0,Transient,82.45,0,0,Jaipur,15.025001,0.0,2.0,No,5
City Hotel - Hyderabad,0,63,November,15,BB,BEL,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,105.3,0,1,Hyderabad,25.852081,2.5,2.0,Yes,5
City Hotel - Kochi,0,159,March,17,BB,DEU,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,130.05,0,2,Kochi,28.24792,2.3000002,3.0,Yes,5
City Hotel - Chandigarh,0,195,September,28,BB,NOR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,90.95,0,1,Chandigarh,26.625,0.0,2.0,Yes,7
City Hotel - Mumbai,0,179,September,27,HB,ITA,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,0,Transient,155.25,0,1,Mumbai,26.120832,54.6,3.0,No,1
City Hotel - Bangalore,0,175,October,1,HB,FRA,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,0,Transient-Party,123.25,0,1,Bangalore,25.05625,0.4,2.0,Yes,4
City Hotel - Jaipur,0,75,August,14,BB,BRA,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,0,Transient,97.54,0,0,Jaipur,26.60417,31.8,2.0,Yes,1
City Hotel - Delhi,0,24,February,26,BB,TWN,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,187.0,0,0,Delhi,17.870832,0.0,3.0,Yes,2
City Hotel - Hyderabad,0,17,February,7,BB,ESP,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,178.0,1,2,Hyderabad,26.960419,0.0,3.0,No,2
City Hotel - Jaipur,0,61,August,16,SC,GBR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,94.5,0,1,Jaipur,26.077085,16.5,2.0,Yes,5
City Hotel - Hyderabad,0,181,June,20,BB,GBR,Direct,Direct,0,0,0,0,No Deposit,0.0,0,Transient-Party,85.5,0,0,Hyderabad,28.006248,1.2,2.0,Yes,3
City Hotel - Ahmedabad,0,45,August,30,BB,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,7.0,0,Transient,223.75,0,2,Ahmedabad,27.229166,2.4,4.0,Yes,1
City Hotel - Jaipur,0,181,February,26,BB,GBR,Direct,Direct,0,0,0,0,No Deposit,0.0,0,Transient-Party,85.5,0,0,Jaipur,17.066668,0.0,2.0,Yes,3
City Hotel - Chandigarh,0,121,December,28,HB,FRA,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,173.25,1,1,Chandigarh,12.529166,14.6,3.0,No,1
City Hotel - Kochi,0,68,November,20,BB,FRA,Direct,Direct,0,0,0,0,No Deposit,0.0,0,Transient-Party,139.05,1,2,Kochi,26.133337,4.0000005,4.0,No,2
City Hotel - Goa,0,132,February,28,BB,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,105.37,1,1,Goa,28.397919,0.0,2.0,Yes,6
City Hotel - Delhi,0,51,July,7,HB,DEU,Offline TA/TO,TA/TO,0,0,0,0,No Deposit,16.0,0,Transient,87.3,0,0,Delhi,28.554167,0.1,2.0,Yes,7
City Hotel - Hyderabad,0,1,September,9,BB,PRT,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,163.5,0,0,Hyderabad,23.447916,11.700001,1.0,No,4
City Hotel - Chandigarh,0,65,February,11,BB,AUS,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,0,Transient,109.9,0,1,Chandigarh,14.139583,0.0,2.0,Yes,2
City Hotel - Kochi,0,86,May,11,BB,FRA,Online TA,TA/TO,0,0,0,1,No Deposit,9.0,0,Transient,97.54,0,1,Kochi,28.406248,46.5,2.0,Yes,3
City Hotel - Hyderabad,0,48,February,16,BB,SWE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,135.9,0,0,Hyderabad,24.164587,0.0,2.0,Yes,2
City Hotel - Pune,0,169,February,11,SC,NOR,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,89.25,0,1,Pune,23.660416,0.0,2.0,Yes,4
City Hotel - Indore,0,85,July,16,BB,CHE,Online TA,TA/TO,0,0,0,0,No Deposit,9.0,0,Transient,106.54,0,1,Indore,26.41667,6.5,2.0,Yes,3
